batch	sub	ses	run	task_kind	task_entity	recording_entity	person	participant	date	session	acq_time	sampling_frequency	n_channels	h5_shape	content	detailed_content	source_session	source_h5	source_wav	mirror_h5	mirror_wav	bids_h5	bids_edf	bids_eeg_json	bids_channels_tsv	bids_wav	bids_beh_json	listening_manifest
sasafuji-listening-pangolin	sub-02	ses-20241127	run-04	listening	listening	recording-audio_beh	sasafuji	P04	20241127	session4	2024-11-27T18:08:00	1200	140	2580x1200x140	book	可燃物	/mnt/ms-nas/shige/sasafuji/20241127/session4	/mnt/ms-nas/shige/sasafuji/20241127/session4/EEG_try4_140.h5	/mnt/ms-nas/shige/sasafuji/20241127/session4/2024-11-27 18-08-00_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241127/session4/EEG_try4_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241127/session4/2024-11-27 18-08-00_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/eeg/sub-02_ses-20241127_task-listening_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/eeg/sub-02_ses-20241127_task-listening_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/eeg/sub-02_ses-20241127_task-listening_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/eeg/sub-02_ses-20241127_task-listening_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/beh/sub-02_ses-20241127_task-listening_acq-pangolin_run-04_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/beh/sub-02_ses-20241127_task-listening_acq-pangolin_run-04_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241127	run-05	listening	listening	recording-audio_beh	sasafuji	P04	20241127	session5	2024-11-27T18:53:48	1200	140	1587x1200x140	book	可燃物	/mnt/ms-nas/shige/sasafuji/20241127/session5	/mnt/ms-nas/shige/sasafuji/20241127/session5/EEG_try5_140.h5	/mnt/ms-nas/shige/sasafuji/20241127/session5/2024-11-27 18-53-48_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241127/session5/EEG_try5_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241127/session5/2024-11-27 18-53-48_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/eeg/sub-02_ses-20241127_task-listening_acq-pangolin_run-05_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/eeg/sub-02_ses-20241127_task-listening_acq-pangolin_run-05_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/eeg/sub-02_ses-20241127_task-listening_acq-pangolin_run-05_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/eeg/sub-02_ses-20241127_task-listening_acq-pangolin_run-05_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/beh/sub-02_ses-20241127_task-listening_acq-pangolin_run-05_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241127/beh/sub-02_ses-20241127_task-listening_acq-pangolin_run-05_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241128	run-01	listening	listening	recording-audio_beh	sasafuji	P04	20241128	session1	2024-11-28T14:39:36	1200	140	1336x1200x140	book	可燃物	/mnt/ms-nas/shige/sasafuji/20241128/session1	/mnt/ms-nas/shige/sasafuji/20241128/session1/EEG_try1_140.h5	/mnt/ms-nas/shige/sasafuji/20241128/session1/2024-11-28 14-39-36_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241128/session1/EEG_try1_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241128/session1/2024-11-28 14-39-36_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-01_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-01_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-01_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-01_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/beh/sub-02_ses-20241128_task-listening_acq-pangolin_run-01_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/beh/sub-02_ses-20241128_task-listening_acq-pangolin_run-01_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241128	run-02	listening	listening	recording-audio_beh	sasafuji	P04	20241128	session2	2024-11-28T15:06:02	1200	140	4983x1200x140	book	可燃物	/mnt/ms-nas/shige/sasafuji/20241128/session2	/mnt/ms-nas/shige/sasafuji/20241128/session2/EEG_try2_140.h5	/mnt/ms-nas/shige/sasafuji/20241128/session2/2024-11-28 15-06-02_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241128/session2/EEG_try2_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241128/session2/2024-11-28 15-06-02_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/beh/sub-02_ses-20241128_task-listening_acq-pangolin_run-02_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/beh/sub-02_ses-20241128_task-listening_acq-pangolin_run-02_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241128	run-03	listening	listening	recording-audio_beh	sasafuji	P04	20241128	session3	2024-11-28T16:42:40	1200	140	1962x1200x140	book	可燃物	/mnt/ms-nas/shige/sasafuji/20241128/session3	/mnt/ms-nas/shige/sasafuji/20241128/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/sasafuji/20241128/session3/2024-11-28 16-42-40_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241128/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241128/session3/2024-11-28 16-42-40_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/beh/sub-02_ses-20241128_task-listening_acq-pangolin_run-03_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/beh/sub-02_ses-20241128_task-listening_acq-pangolin_run-03_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241128	run-04	listening	listening	recording-audio_beh	sasafuji	P04	20241128	session4	2024-11-28T18:10:01	1200	140	3049x1200x140	book	チェーホフ短編集	/mnt/ms-nas/shige/sasafuji/20241128/session4	/mnt/ms-nas/shige/sasafuji/20241128/session4/EEG_try4_140.h5	/mnt/ms-nas/shige/sasafuji/20241128/session4/2024-11-28 18-10-01_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241128/session4/EEG_try4_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241128/session4/2024-11-28 18-10-01_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/eeg/sub-02_ses-20241128_task-listening_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/beh/sub-02_ses-20241128_task-listening_acq-pangolin_run-04_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241128/beh/sub-02_ses-20241128_task-listening_acq-pangolin_run-04_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241129	run-01	listening	listening	recording-audio_beh	sasafuji	P04	20241129	session1	2024-11-29T14:05:20	1200	140	1298x1200x140	book	チェーホフ短編集	/mnt/ms-nas/shige/sasafuji/20241129/session1	/mnt/ms-nas/shige/sasafuji/20241129/session1/EEG_try1_140.h5	/mnt/ms-nas/shige/sasafuji/20241129/session1/2024-11-29 14-05-20_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session1/EEG_try1_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session1/2024-11-29 14-05-20_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-01_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-01_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-01_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-01_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-01_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-01_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241129	run-02	listening	listening	recording-audio_beh	sasafuji	P04	20241129	session2	2024-11-29T14:30:57	1200	140	4083x1200x140	book	チェーホフ短編集	/mnt/ms-nas/shige/sasafuji/20241129/session2	/mnt/ms-nas/shige/sasafuji/20241129/session2/EEG_try2_140.h5	/mnt/ms-nas/shige/sasafuji/20241129/session2/2024-11-29 14-30-57_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session2/EEG_try2_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session2/2024-11-29 14-30-57_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-02_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-02_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241129	run-03	listening	listening	recording-audio_beh	sasafuji	P04	20241129	session3	2024-11-29T15:51:56	1200	140	1453x1200x140	book	チェーホフ短編集	/mnt/ms-nas/shige/sasafuji/20241129/session3	/mnt/ms-nas/shige/sasafuji/20241129/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/sasafuji/20241129/session3/2024-11-29 15-51-56_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session3/2024-11-29 15-51-56_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-03_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-03_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241129	run-04	listening	listening	recording-audio_beh	sasafuji	P04	20241129	session4	2024-11-29T18:02:56	1200	140	2081x1200x140	book	チェーホフ短編集	/mnt/ms-nas/shige/sasafuji/20241129/session4	/mnt/ms-nas/shige/sasafuji/20241129/session4/EEG_try4_140.h5	/mnt/ms-nas/shige/sasafuji/20241129/session4/2024-11-29 18-02-56_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session4/EEG_try4_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session4/2024-11-29 18-02-56_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-04_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-04_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241129	run-05	listening	listening	recording-audio_beh	sasafuji	P04	20241129	session5	2024-11-29T18:42:52	1200	140	2109x1200x140	book	チェーホフ短編集	/mnt/ms-nas/shige/sasafuji/20241129/session5	/mnt/ms-nas/shige/sasafuji/20241129/session5/EEG_try5_140.h5	/mnt/ms-nas/shige/sasafuji/20241129/session5/2024-11-29 18-42-52_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session5/EEG_try5_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241129/session5/2024-11-29 18-42-52_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-05_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-05_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-05_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/eeg/sub-02_ses-20241129_task-listening_acq-pangolin_run-05_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-05_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241129/beh/sub-02_ses-20241129_task-listening_acq-pangolin_run-05_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241203	run-01	listening	listening	recording-audio_beh	sasafuji	P04	20241203	session1	2024-12-03T14:37:30	1200	140	882x1200x140	book	イワンのばか	/mnt/ms-nas/shige/sasafuji/20241203/session1	/mnt/ms-nas/shige/sasafuji/20241203/session1/EEG_try1_140.h5	/mnt/ms-nas/shige/sasafuji/20241203/session1/2024-12-03 14-37-30_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241203/session1/EEG_try1_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241203/session1/2024-12-03 14-37-30_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-01_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-01_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-01_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-01_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/beh/sub-02_ses-20241203_task-listening_acq-pangolin_run-01_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/beh/sub-02_ses-20241203_task-listening_acq-pangolin_run-01_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241203	run-02	listening	listening	recording-audio_beh	sasafuji	P04	20241203	session2	2024-12-03T14:55:21	1200	140	1130x1200x140	book	イワンのばか	/mnt/ms-nas/shige/sasafuji/20241203/session2	/mnt/ms-nas/shige/sasafuji/20241203/session2/EEG_try2_140.h5	/mnt/ms-nas/shige/sasafuji/20241203/session2/2024-12-03 14-55-21_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241203/session2/EEG_try2_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241203/session2/2024-12-03 14-55-21_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/beh/sub-02_ses-20241203_task-listening_acq-pangolin_run-02_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/beh/sub-02_ses-20241203_task-listening_acq-pangolin_run-02_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241203	run-03	listening	listening	recording-audio_beh	sasafuji	P04	20241203	session3	2024-12-03T15:16:59	1200	140	1859x1200x140	book	イワンのばか	/mnt/ms-nas/shige/sasafuji/20241203/session3	/mnt/ms-nas/shige/sasafuji/20241203/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/sasafuji/20241203/session3/2024-12-03 15-16-59_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241203/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241203/session3/2024-12-03 15-16-59_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/beh/sub-02_ses-20241203_task-listening_acq-pangolin_run-03_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/beh/sub-02_ses-20241203_task-listening_acq-pangolin_run-03_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
sasafuji-listening-pangolin	sub-02	ses-20241203	run-04	listening	listening	recording-audio_beh	sasafuji	P04	20241203	session4	2024-12-03T15:53:03	1200	140	1719x1200x140	book	イワンのばか	/mnt/ms-nas/shige/sasafuji/20241203/session4	/mnt/ms-nas/shige/sasafuji/20241203/session4/EEG_try4_140.h5	/mnt/ms-nas/shige/sasafuji/20241203/session4/2024-12-03 15-53-03_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241203/session4/EEG_try4_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/sasafuji/20241203/session4/2024-12-03 15-53-03_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/eeg/sub-02_ses-20241203_task-listening_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/beh/sub-02_ses-20241203_task-listening_acq-pangolin_run-04_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-02/ses-20241203/beh/sub-02_ses-20241203_task-listening_acq-pangolin_run-04_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-02_listening_runs.tsv
